video_stem,category,frame_path,frame_filename,frame_number
7BhDwVefhP8_12_19,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\7BhDwVefhP8_12_19\frame_003.jpg,frame_003.jpg,3
7BhDwVefhP8_12_19,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\7BhDwVefhP8_12_19\frame_004.jpg,frame_004.jpg,4
7BhDwVefhP8_40_46,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\7BhDwVefhP8_40_46\frame_001.jpg,frame_001.jpg,1
7BhDwVefhP8_40_46,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\7BhDwVefhP8_40_46\frame_002.jpg,frame_002.jpg,2
7BhDwVefhP8_40_46,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\7BhDwVefhP8_40_46\frame_003.jpg,frame_003.jpg,3
7BhDwVefhP8_40_46,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\7BhDwVefhP8_40_46\frame_004.jpg,frame_004.jpg,4
nFtYF63Jugc_118_124,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\nFtYF63Jugc_118_124\frame_001.jpg,frame_001.jpg,1
nFtYF63Jugc_118_124,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\nFtYF63Jugc_118_124\frame_002.jpg,frame_002.jpg,2
nFtYF63Jugc_118_124,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\nFtYF63Jugc_118_124\frame_003.jpg,frame_003.jpg,3
nFtYF63Jugc_118_124,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\nFtYF63Jugc_118_124\frame_004.jpg,frame_004.jpg,4
nFtYF63Jugc_60_67,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\nFtYF63Jugc_60_67\frame_001.jpg,frame_001.jpg,1
nFtYF63Jugc_60_67,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\nFtYF63Jugc_60_67\frame_002.jpg,frame_002.jpg,2
nFtYF63Jugc_60_67,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\nFtYF63Jugc_60_67\frame_003.jpg,frame_003.jpg,3
nFtYF63Jugc_60_67,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\nFtYF63Jugc_60_67\frame_004.jpg,frame_004.jpg,4
noJuE3oP2II_67_73,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\noJuE3oP2II_67_73\frame_001.jpg,frame_001.jpg,1
noJuE3oP2II_67_73,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\noJuE3oP2II_67_73\frame_002.jpg,frame_002.jpg,2
noJuE3oP2II_67_73,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\noJuE3oP2II_67_73\frame_003.jpg,frame_003.jpg,3
noJuE3oP2II_67_73,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\noJuE3oP2II_67_73\frame_004.jpg,frame_004.jpg,4
NY4OQwUJxlQ_35_42,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\NY4OQwUJxlQ_35_42\frame_001.jpg,frame_001.jpg,1
NY4OQwUJxlQ_35_42,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\NY4OQwUJxlQ_35_42\frame_002.jpg,frame_002.jpg,2
NY4OQwUJxlQ_35_42,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\NY4OQwUJxlQ_35_42\frame_003.jpg,frame_003.jpg,3
NY4OQwUJxlQ_35_42,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\NY4OQwUJxlQ_35_42\frame_004.jpg,frame_004.jpg,4
NY4OQwUJxlQ_47_53,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\NY4OQwUJxlQ_47_53\frame_001.jpg,frame_001.jpg,1
NY4OQwUJxlQ_47_53,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\NY4OQwUJxlQ_47_53\frame_002.jpg,frame_002.jpg,2
NY4OQwUJxlQ_47_53,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\NY4OQwUJxlQ_47_53\frame_003.jpg,frame_003.jpg,3
NY4OQwUJxlQ_47_53,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\NY4OQwUJxlQ_47_53\frame_004.jpg,frame_004.jpg,4
UXTqTh0SrLQ_112_117,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\UXTqTh0SrLQ_112_117\frame_001.jpg,frame_001.jpg,1
UXTqTh0SrLQ_112_117,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\UXTqTh0SrLQ_112_117\frame_002.jpg,frame_002.jpg,2
UXTqTh0SrLQ_112_117,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\UXTqTh0SrLQ_112_117\frame_003.jpg,frame_003.jpg,3
UXTqTh0SrLQ_112_117,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\UXTqTh0SrLQ_112_117\frame_004.jpg,frame_004.jpg,4
UXTqTh0SrLQ_78_83,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\UXTqTh0SrLQ_78_83\frame_001.jpg,frame_001.jpg,1
UXTqTh0SrLQ_78_83,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\UXTqTh0SrLQ_78_83\frame_002.jpg,frame_002.jpg,2
UXTqTh0SrLQ_78_83,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\UXTqTh0SrLQ_78_83\frame_003.jpg,frame_003.jpg,3
UXTqTh0SrLQ_78_83,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\UXTqTh0SrLQ_78_83\frame_004.jpg,frame_004.jpg,4
Ve33BcHx1L0_139_144,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\Ve33BcHx1L0_139_144\frame_001.jpg,frame_001.jpg,1
Ve33BcHx1L0_139_144,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\Ve33BcHx1L0_139_144\frame_002.jpg,frame_002.jpg,2
Ve33BcHx1L0_139_144,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\Ve33BcHx1L0_139_144\frame_003.jpg,frame_003.jpg,3
Ve33BcHx1L0_139_144,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\Ve33BcHx1L0_139_144\frame_004.jpg,frame_004.jpg,4
Ve33BcHx1L0_338_343,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\Ve33BcHx1L0_338_343\frame_001.jpg,frame_001.jpg,1
Ve33BcHx1L0_338_343,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\Ve33BcHx1L0_338_343\frame_002.jpg,frame_002.jpg,2
Ve33BcHx1L0_338_343,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\Ve33BcHx1L0_338_343\frame_003.jpg,frame_003.jpg,3
Ve33BcHx1L0_338_343,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\Ve33BcHx1L0_338_343\frame_004.jpg,frame_004.jpg,4
YYnIlah5UJ4_122_126,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\YYnIlah5UJ4_122_126\frame_001.jpg,frame_001.jpg,1
YYnIlah5UJ4_122_126,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\YYnIlah5UJ4_122_126\frame_002.jpg,frame_002.jpg,2
YYnIlah5UJ4_122_126,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\YYnIlah5UJ4_122_126\frame_003.jpg,frame_003.jpg,3
YYnIlah5UJ4_122_126,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\YYnIlah5UJ4_122_126\frame_004.jpg,frame_004.jpg,4
YYnIlah5UJ4_241_245,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\YYnIlah5UJ4_241_245\frame_001.jpg,frame_001.jpg,1
YYnIlah5UJ4_241_245,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\YYnIlah5UJ4_241_245\frame_002.jpg,frame_002.jpg,2
YYnIlah5UJ4_241_245,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\YYnIlah5UJ4_241_245\frame_003.jpg,frame_003.jpg,3
YYnIlah5UJ4_241_245,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\YYnIlah5UJ4_241_245\frame_004.jpg,frame_004.jpg,4
